,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_size
24473,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),5290,1,1986,Male,26
24474,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,3345,2,1979,Female,26
24475,13 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,200,2,1969,Male,26
24476,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,1718,3,1981,Male,26
24477,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),963,3,1973,Male,26
24478,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4994,2,1995,Male,26
24479,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5371,2,1986,Male,26
24480,10 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,4976,1,1988,Male,26
24481,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4761,3,1991,Male,26
24482,11 minutes,81,Berry St at 4th St,9,Broadway at Battery St,4822,1,1990,Male,26
24483,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,285,1,1983,Male,26
24484,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5022,3,1966,Male,26
24485,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,2549,3,1984,Female,26
24486,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4651,2,1964,Male,26
24487,7 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,2497,1,1991,Male,26
24488,3 minutes,5,Powell St BART Station (Market St at 5th St),47,4th St at Harrison St,4407,3,1990,Male,26
24489,6 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2792,1,1964,Male,26
24490,11 minutes,81,Berry St at 4th St,363,Salesforce Transit Center (Natoma St at 2nd St),3491,2,1989,Female,26
24491,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,5030,3,1995,Female,26
24492,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),20,Mechanics Monument Plaza (Market St at Bush St),3710,2,1977,Male,26
24493,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),33,Golden Gate Ave at Hyde St,2287,1,1963,Male,26
24494,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,1274,1,1975,Male,26
24495,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,47,2,1968,Male,26
24496,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5006,1,1984,Female,26
24497,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,4870,1,1983,Female,26
24498,7 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4812,2,1987,Male,26
24499,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5168,2,1990,Female,26
24500,9 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,1653,2,1989,Male,26
24501,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,3334,2,1985,Female,26
24502,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,1044,2,1986,Male,26
24503,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,3105,2,1979,Male,26
24504,1 minutes,16,Steuart St at Market St,15,San Francisco Ferry Building (Harry Bridges Plaza),335,2,1959,Female,26
24505,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5015,1,1972,Male,26
24506,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4921,1,1990,Male,26
24507,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4994,2,1982,Female,26
24508,11 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,5415,3,1983,Male,26
24509,3 minutes,16,Steuart St at Market St,9,Broadway at Battery St,4747,2,1984,Male,26
24510,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,2165,2,1989,Female,26
24511,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3216,1,1985,Male,26
24512,7 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,4982,2,1962,Male,26
24513,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,1985,1,1988,Male,26
24514,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,4575,1,1994,Male,26
24515,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),443,2,1984,Female,26
24516,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),350,8th St at Brannan St,2526,2,1990,Male,26
24517,9 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4438,2,1961,Male,26
24518,4 minutes,5,Powell St BART Station (Market St at 5th St),19,Post St at Kearny St,4648,3,1981,Male,26
24519,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),60,8th St at Ringold St,4978,2,1980,Male,26
24520,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4733,1,1967,Male,26
24521,4 minutes,81,Berry St at 4th St,104,4th St at 16th St,4337,3,1992,Male,26
24522,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5133,2,1972,Male,26
24523,22 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,1908,1,1982,Female,26
24524,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),5,Powell St BART Station (Market St at 5th St),4651,2,1988,Male,26
24525,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,3374,3,1982,Male,26
24526,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,2950,3,1989,Female,26
24527,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5057,2,1983,Male,26
24528,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,2513,1,1991,Male,26
24529,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),97,14th St at Mission St,3531,2,1975,Male,26
24530,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4390,2,1991,Male,26
24531,3 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),3444,1,1983,Female,26
24532,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,306,1,1980,Male,26
24533,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5451,1,1985,Male,26
24534,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),181,1,1960,Male,26
24535,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),4761,1,1965,Male,26
24536,5 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,4944,2,1985,Male,26
24537,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),63,Bryant St at 6th St,4796,1,1962,Female,26
24538,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),1072,2,1997,Female,26
24539,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5005,1,1953,Male,26
24540,9 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,1907,2,1981,Male,26
24541,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,4848,1,1978,Male,26
24542,15 minutes,16,Steuart St at Market St,104,4th St at 16th St,590,2,1980,Female,26
24543,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,4768,1,1972,Female,26
24544,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,662,2,1988,Female,26
24545,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,4749,1,1958,Male,26
24546,16 minutes,16,Steuart St at Market St,126,Esprit Park,4797,3,1982,Female,26
24547,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4438,1,1971,Male,26
24548,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),14,Clay St at Battery St,2124,2,1959,Male,26
24549,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),20,Mechanics Monument Plaza (Market St at Bush St),4641,2,1986,Male,26
24550,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),22,Howard St at Beale St,5415,2,1979,Female,26
24551,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,1088,2,1987,Male,26
24552,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,4962,3,1994,Female,26
24553,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,4983,2,1978,Female,26
24554,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4747,1,1963,Male,26
24555,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4436,2,1982,Male,26
24556,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,4417,3,1986,Male,26
24557,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,5288,2,1988,Male,26
24558,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5056,3,1980,Male,26
24559,9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,2487,2,1981,Male,26
24560,10 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4648,2,1990,Female,26
24561,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4575,2,1977,Male,26
24562,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4762,2,1985,Male,26
24563,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),181,1,1967,Male,26
24564,7 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,5175,2,1979,Male,26
24565,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,5472,2,1988,Male,26
24566,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,4758,1,1966,Male,26
24567,5 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,4736,1,1983,Male,26
24568,17 minutes,22,Howard St at Beale St,41,Golden Gate Ave at Polk St,661,3,1977,Female,26
24569,13 minutes,22,Howard St at Beale St,41,Golden Gate Ave at Polk St,2458,1,1985,Male,26
24570,11 minutes,22,Howard St at Beale St,90,Townsend St at 7th St,4343,1,1988,Female,26
24571,25 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),29,O'Farrell St at Divisadero St,4613,2,1966,Male,26
24572,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5290,3,1969,Female,26
24573,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,4377,3,1990,Female,26
24574,13 minutes,22,Howard St at Beale St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),3439,2,1963,Male,26
24575,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),8,The Embarcadero at Vallejo St,5269,1,1983,Female,26
24576,8 minutes,22,Howard St at Beale St,90,Townsend St at 7th St,5069,3,1991,Female,26
24577,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),89,Division St at Potrero Ave,6234,2,1985,Male,26
24578,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5030,2,1969,Male,26
24579,4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,1012,1,1956,Male,26
24580,8 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5521,2,1970,Male,26
24581,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5526,2,1991,Male,26
24582,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1293,3,1994,Male,26
24583,11 minutes,3,Powell St BART Station (Market St at 4th St),365,Turk St at Fillmore St,5530,1,1968,Female,26
24584,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5175,1,1986,Female,26
24585,7 minutes,5,Powell St BART Station (Market St at 5th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5463,2,1976,Male,26
24586,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),136,23rd St at San Bruno Ave,4980,2,1994,Female,26
24587,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),90,Townsend St at 7th St,1574,1,1976,Male,26
24588,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,5019,3,1985,Male,26
24589,6 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,1274,2,1994,Male,26
24590,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),4736,2,1986,Male,26
24591,8 minutes,22,Howard St at Beale St,9,Broadway at Battery St,278,2,1959,Male,26
24592,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5440,2,1964,Male,26
24593,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,2994,1,1995,Female,26
24594,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,3151,3,1984,Female,26
24595,8 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,1969,2,1984,Male,26
24596,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),14,Clay St at Battery St,3656,1,1989,Male,26
24597,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,5452,2,1980,Female,26
24598,4 minutes,22,Howard St at Beale St,14,Clay St at Battery St,4405,2,1980,Male,26
24599,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,4811,3,1984,Female,26
24600,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3706,3,1988,Male,26
24601,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,3319,1,1976,Male,26
24602,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4633,2,1963,Female,26
24603,10 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5290,2,1964,Male,26
24604,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4977,1,1982,Male,26
24605,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,2429,1,1983,Male,26
24606,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,4570,3,1987,Male,26
24607,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),37,2nd St at Folsom St,5348,3,1968,Male,26
24608,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4792,3,1981,Male,26
24609,10 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,2736,3,1954,Male,26
24610,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5288,2,1991,Other,26
24611,18 minutes,16,Steuart St at Market St,104,4th St at 16th St,5038,3,1966,Female,26
24612,8 minutes,22,Howard St at Beale St,5,Powell St BART Station (Market St at 5th St),5288,1,1978,Male,26
24613,6 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,4745,3,1986,Male,26
24614,9 minutes,81,Berry St at 4th St,77,11th St at Natoma St,5496,3,1984,Male,26
24615,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4773,1,1978,Male,26
24616,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,4405,2,1988,Male,26
24617,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,4715,1,1988,Female,26
24618,15 minutes,16,Steuart St at Market St,104,4th St at 16th St,1156,2,1970,Female,26
24619,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,4929,1,1991,Female,26
24620,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,3035,1,1984,Male,26
24621,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),63,Bryant St at 6th St,5138,3,1990,Male,26
24622,19 minutes,22,Howard St at Beale St,90,Townsend St at 7th St,4824,2,1988,Male,26
24623,11 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,6234,3,1988,Male,26
24624,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5521,2,1995,Male,26
24625,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,5097,2,1980,Male,26
24626,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),114,Rhode Island St at 17th St,5277,1,1960,Male,26
24627,239 minutes,22,Howard St at Beale St,95,Sanchez St at 15th St,5068,1,1987,Male,26
24628,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),25,Howard St at 2nd St,5383,3,1982,Male,26
24629,25 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,4977,1,1960,Male,26
24630,13 minutes,16,Steuart St at Market St,126,Esprit Park,3068,2,1982,Male,26
24631,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),21,Montgomery St BART Station (Market St at 2nd St),4820,2,1947,Male,26
